CLUSTER_ID,RA_BCG,DEC_BCG,PZ_BCG,R_500,M_500,SHAPE_R_BCG,R_EIN,GRADE
2517900073,308.791783337354,-1.04691698048015,0.65790796,0.861174760222992,14.5753285364216,3.6295056,8.1,C
2521000088,352.449299584776,-1.34664193445496,0.52238774,0.882011260376907,14.536234896281,2.6934116,5.7,C
2531100109,133.693936226714,-1.36027715219618,0.35642576,0.930967535868816,14.5224180854038,2.0048523,4.3,C
2533800081,171.57827074356527,-2.213470543131004,0.24781457,0.6690171854934733,14.039109660966185,2.3950918,5.1,C
2545000094,329.10211804882,-1.48994042594926,0.53688794,0.829887533723319,14.4643493138988,1.0925457,3.3,C
2562100075,210.26659043299696,-2.166956227219397,0.38988397,0.7161214118167806,14.19727752941822,1.1043341,4.6,C
2573900077,15.227025879954049,-3.3617578404379183,0.13075398,0.5823857803026647,13.80473926969185,1.2081991,9.5,C
2678300009,44.1234201335054,-5.47815747406504,0.5985796,0.531311383786252,13.9152783072856,1.9752795,7.3,C
2703300006,35.73229691993561,-6.276801930512274,0.19376968,0.6807958473897688,14.036573719945563,3.97445,7.0,C
2713300115,176.639952473168,-6.18118752294973,0.3864923,0.670766566807601,14.110330953449,3.0006397,8.4,C
2751000037,346.320336030063,-6.71338318801626,0.23850492,0.950168020369539,14.4917915426859,1.3536437,5.1,C
2752200008,3.4172942098212022,-6.784808887965,0.62177736,0.7599478818204156,14.393627101978211,1.4303445,8.1,C
2766000148,198.0279766799941,-7.0166174364040765,0.25582314,0.8461042260394993,14.34887788800217,7.7623715,4.4,C
2780200090,36.44220096096127,-7.627357306482525,0.5089058,0.7505043652416944,14.318930569408316,6.3067985,5.9,C
2788400104,151.718197922516,-7.92758389686012,0.55742794,0.874526318683762,14.5432252587854,5.474747,6.8,C
2881800038,25.304863758754504,-10.680667320554871,0.5056206,0.6673795461985369,14.164300121330914,2.0664225,2.4,C
2882200130,31.242874782116605,-10.291552238056642,0.5352103,0.6633881162085112,14.171728653409344,2.9600499,8.1,C
2961000097,59.74156605267266,-11.520846101876725,0.39758953,1.0152006982771908,14.655843633693134,10.4021435,6.8,C
2981600154,350.027074238867,-12.0342971059329,0.38874012,1.01811555869197,14.6551348849802,4.165764,5.7,C
3011000079,43.1866525128117,-13.2239380127749,0.4165035,0.983260114564284,14.6237270345773,6.3544073,8.9,C
3060600043,20.4403263193157,-14.5074670957271,0.48813632,0.656300410584673,14.1335114989896,4.2115026,7.3,C
3063500067,61.19090674024015,-14.576026963657691,0.3665575,0.9786016279707788,14.59247189067789,0.9107861,8.9,C
3087700102,40.6929207573495,-15.2696615148932,0.5672333,0.702992095696443,14.2638326379179,1.2839104,6.5,C
3088600017,53.4832388992964,-14.6691647291749,0.39032713,0.748884336669123,14.2557841154704,2.9245791,4.0,C
3138600104,36.06766118735133,-16.37670238183307,0.62677914,0.7794797220885006,14.429288739329897,3.252398,2.2,C
3239300061,12.5310429433795,-18.6437664535831,0.3404182,0.890491402960735,14.4565760136942,9.162127,7.6,C
3239400033,14.173705753899233,-19.27948153300844,0.662218,0.6275712440179739,14.165284611142358,1.0127019,4.6,C
3243600004,72.8730655680707,-18.80626941618803,0.33792627,0.6760509781444702,14.096394849964874,1.7010361,4.7,C
